10815,city,Chino Hills; CA; Riverside-San Bernardino-Ontario; San Bernardino County
31070,city,Council Bluffs; IA; Omaha-Council Bluffs; Pottawattamie County
41574,city,Waterford; MI; Detroit-Warren-Dearborn; Oakland County
31829,city,Grants Pass; OR; Josephine County
50749,city,Arcadia; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
32006,city,Hendersonville; TN; Nashville-Davidson--Murfreesboro--Franklin; Sumner County
17394,city,Charleston; WV; Kanawha County
32409,city,Lakeville; MN; Minneapolis-St. Paul-Bloomington; Dakota County
54212,city,Rosemead; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
7039,city,Shawnee; KS; Kansas City; Johnson County
45689,city,Haverhill; MA; Boston-Cambridge-Newton; Essex County
45602,city,Hacienda Heights; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
44568,city,Chesterfield; VA; Richmond; Chesterfield County
13343,city,Pocatello; ID; Bannock County
31299,city,Eagle Pass; TX; Maverick County
16989,city,Bentonville; AR; Fayetteville-Springdale-Rogers; Benton County
45324,city,Fort Washington; MD; Washington-Arlington-Alexandria; Prince Georges County
7794,city,Wauwatosa; WI; Milwaukee-Waukesha-West Allis; Milwaukee County
5302,city,Issaquah; WA; Seattle-Tacoma-Bellevue; King County
27747,city,Wallingford; CT; New Haven-Milford; New Haven County
39329,city,Lake Stevens; WA; Seattle-Tacoma-Bellevue; Snohomish County
38835,city,Hackensack; NJ; New York-Newark-Jersey City; Bergen County
17654,city,Cumberland; MD; Allegany County
24624,city,Euclid; OH; Cleveland-Elyria; Cuyahoga County
5398,city,Kent; OH; Akron; Portage County
4232,city,Covington; KY; Cincinnati; Kenton County
44750,city,Coppell; TX; Dallas-Fort Worth-Arlington; Dallas County
397859,city,Mt Laurel Township; NJ; Philadelphia-Camden-Wilmington; Burlington County
33821,city,Salem; MA; Boston-Cambridge-Newton; Essex County
3820,city,Bristol; TN; Kingsport-Bristol-Bristol; Sullivan County
28017,city,Woodinville; WA; Seattle-Tacoma-Bellevue; King County
396850,city,Kendall West; FL; Miami-Fort Lauderdale-West Palm Beach; Miami-Dade County
37370,city,Belton; TX; Killeen-Temple; Bell County
38350,city,Elizabeth City; NC; Pasquotank County
18375,city,Great Neck; NY; New York-Newark-Jersey City; Nassau County
5586,city,Lebanon; OH; Cincinnati; Warren County
10776,city,Chagrin Falls; OH; Cleveland-Elyria; Geauga County
13121,city,Orlando; FL; Orlando-Kissimmee-Sanford; Orange County
13150,city,Oxnard; CA; Oxnard-Thousand Oaks-Ventura; Ventura County
396136,city,Lutherville Timonium; MD; Baltimore-Columbia-Towson; Baltimore County
33178,city,Northbrook; IL; Chicago-Naperville-Elgin; Cook County
19728,city,Oakley; CA; San Francisco-Oakland-Hayward; Contra Costa County
34718,city,Wentzville; MO; St. Louis; Saint Charles County
5033,city,Hallandale; FL; Miami-Fort Lauderdale-West Palm Beach; Broward County
54185,city,Rock Island; IL; Davenport-Moline-Rock Island; Rock Island County
27771,city,Warren; OH; Youngstown-Warren-Boardman; Trumbull County
33492,city,Port Huron; MI; Detroit-Warren-Dearborn; Saint Clair County
19328,city,Merrillville; IN; Chicago-Naperville-Elgin; Lake County
54320,city,Saratoga Springs; NY; Albany-Schenectady-Troy; Saratoga County
24658,city,Fairborn; OH; Dayton; Greene County
52321,city,Greenacres; FL; Miami-Fort Lauderdale-West Palm Beach; Palm Beach County
43354,city,Ramona; CA; San Diego-Carlsbad; San Diego County
39769,city,Miamisburg; OH; Dayton; Montgomery County
18883,city,La Quinta; CA; Riverside-San Bernardino-Ontario; Riverside County
33308,city,Palmetto; FL; North Port-Sarasota-Bradenton; Manatee County
13750,city,Searcy; AR; White County
18389,city,Greenville; MS; Washington County
19911,city,Perrysburg; OH; Toledo; Wood County
8154,city,Boerne; TX; San Antonio-New Braunfels; Kendall County
50797,city,Atwater; CA; Merced; Merced County
396859,city,Silver Firs; WA; Seattle-Tacoma-Bellevue; Snohomish County
11177,city,Dunnellon; FL; Ocala; Marion County
43999,city,Aventura; FL; Miami-Fort Lauderdale-West Palm Beach; Miami-Dade County
23912,city,Calhoun; GA; Gordon County
45645,city,Hanover Park; IL; Chicago-Naperville-Elgin; DuPage County
32459,city,Leavenworth; KS; Kansas City; Leavenworth County
3340,city,Alamogordo; NM; Otero County
52133,city,Friendswood; TX; Houston-The Woodlands-Sugar Land; Galveston County
19355,city,Middletown; DE; Philadelphia-Camden-Wilmington; New Castle County
13579,city,Ronkonkoma; NY; New York-Newark-Jersey City; Suffolk County
31636,city,Franconia; VA; Washington-Arlington-Alexandria; Fairfax County
40554,city,Reynoldsburg; OH; Columbus; Franklin County
38794,city,Greenfield; WI; Milwaukee-Waukesha-West Allis; Milwaukee County
26215,city,Northport; AL; Tuscaloosa; Tuscaloosa County
18647,city,Huber Heights; OH; Dayton; Montgomery County
25974,city,Moorpark; CA; Oxnard-Thousand Oaks-Ventura; Ventura County
55315,city,Copperas Cove; TX; Killeen-Temple; Coryell County
4375,city,District Heights; MD; Washington-Arlington-Alexandria; Prince Georges County
6568,city,Port Angeles; WA; Clallam County
44738,city,Converse; TX; San Antonio-New Braunfels; Bexar County
23050,city,Trumbull; CT; Bridgeport-Stamford-Norwalk; Fairfield County
30908,city,Claremont; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
30187,city,Altadena; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
24505,city,East Point; GA; Atlanta-Sandy Springs-Roswell; Fulton County
54414,city,Shrewsbury; MA; Worcester; Worcester County
25732,city,Manitowoc; WI; Manitowoc County
12985,city,Niles; MI; Niles-Benton Harbor; Berrien County
26329,city,Oro Valley; AZ; Tucson; Pima County
46218,city,Lemoore; CA; Hanford-Corcoran; Kings County
6008,city,Moncks Corner; SC; Charleston-North Charleston; Berkeley County
41298,city,Tucker; GA; Atlanta-Sandy Springs-Roswell; Dekalb County
15007,city,Buffalo Grove; IL; Chicago-Naperville-Elgin; Lake County
16040,city,Sykesville; MD; Baltimore-Columbia-Towson; Carroll County
15924,city,Wildwood; MO; St. Louis; Saint Louis County
51954,city,Ewing Township; NJ; Trenton; Mercer County
25482,city,Lake Worth; FL; Miami-Fort Lauderdale-West Palm Beach; Palm Beach County
52952,city,Lewiston; ME; Lewiston-Auburn; Androscoggin County
55064,city,Waycross; GA; Ware County
23942,city,Cape Girardeau; MO; Cape Girardeau County
41741,city,Winchester; MA; Boston-Cambridge-Newton; Middlesex County
37840,city,Cheektowaga; NY; Buffalo-Cheektowaga-Niagara Falls; Erie County
20535,city,Snellville; GA; Atlanta-Sandy Springs-Roswell; Gwinnett County
37560,city,Bremerton; WA; Bremerton-Silverdale; Kitsap County
397013,city,Upper Darby Township; PA; Philadelphia-Camden-Wilmington; Delaware County
23146,city,Town Of Clifton Park; NY; Albany-Schenectady-Troy; Saratoga County
33840,city,San Juan Capistrano; CA; Los Angeles-Long Beach-Anaheim; Orange County
15120,city,Havertown; PA; Philadelphia-Camden-Wilmington; Delaware County
47746,city,Sonoma; CA; Santa Rosa; Sonoma County
5051,city,Hampton; GA; Atlanta-Sandy Springs-Roswell; Henry County
8201,city,Avon; IN; Indianapolis-Carmel-Anderson; Hendricks County
3731,city,Boardman; OH; Youngstown-Warren-Boardman; Mahoning County
56265,city,Pearl City; HI; Urban Honolulu; Honolulu County
20335,city,San Juan; TX; McAllen-Edinburg-Mission; Hidalgo County
20139,city,Reidsville; NC; Greensboro-High Point; Rockingham County
53780,city,Pahrump; NV; Nye County
48424,city,West Hollywood; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
41752,city,Winona; MN; Winona County
26716,city,Redmond; OR; Bend-Redmond; Deschutes County
19956,city,Pineville; LA; Alexandria; Rapides Parish
47144,city,Placerville; CA; Sacramento--Roseville--Arden-Arcade; El Dorado County
40645,city,Roseville; MN; Minneapolis-St. Paul-Bloomington; Ramsey County
45340,city,Franklin; WI; Milwaukee-Waukesha-West Allis; Milwaukee County
27445,city,Torrington; CT; Litchfield County
17546,city,Commerce; MI; Detroit-Warren-Dearborn; Oakland County
46091,city,La Vergne; TN; Nashville-Davidson--Murfreesboro--Franklin; Rutherford County
56072,city,Kearns; UT; Salt Lake City; Salt Lake County
13776,city,Seneca; SC; Oconee County
33967,city,Shelbyville; TN; Bedford County
43755,city,Villa Rica; GA; Atlanta-Sandy Springs-Roswell; Carroll County
47334,city,Reisterstown; MD; Baltimore-Columbia-Towson; Baltimore County
28079,city,Bettendorf; IA; Davenport-Moline-Rock Island; Scott County
51567,city,Coventry; RI; Providence-Warwick; Kent County
27253,city,Staunton; VA; Staunton-Waynesboro; Staunton City
54387,city,Shelby; NC; Cleveland County
19100,city,Los Gatos; CA; San Jose-Sunnyvale-Santa Clara; Santa Clara County
7304,city,Barstow; CA; Riverside-San Bernardino-Ontario; San Bernardino County
13062,city,Oak Creek; WI; Milwaukee-Waukesha-West Allis; Milwaukee County
6856,city,Royal Palm Beach; FL; Miami-Fort Lauderdale-West Palm Beach; Palm Beach County
20265,city,Rubidoux; CA; Riverside-San Bernardino-Ontario; Riverside County
12849,city,Moultrie; GA; Colquitt County
38842,city,Hagerstown; MD; Hagerstown-Martinsburg; Washington County
10389,city,Beverly Hills; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
51349,city,Chanhassen; MN; Minneapolis-St. Paul-Bloomington; Carver County
32616,city,Lynwood; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
18480,city,Harrisonburg; VA; Harrisonburg City
41333,city,Union City; CA; San Francisco-Oakland-Hayward; Alameda County
7540,city,Upper Arlington; OH; Columbus; Franklin County
42925,city,Powell; OH; Columbus; Delaware County
51652,city,Dartmouth; MA; Providence-Warwick; Bristol County
26240,city,Oak Harbor; WA; Island County
53969,city,Portage; IN; Chicago-Naperville-Elgin; Porter County
19230,city,Marysville; CA; Yuba City; Yuba County
51273,city,Town Of Carmel; NY; New York-Newark-Jersey City; Putnam County
19848,city,Paris; TX; Lamar County
5019,city,Gurnee; IL; Chicago-Naperville-Elgin; Lake County
12868,city,Mount Vernon; VA; Washington-Arlington-Alexandria; Fairfax County
32156,city,Inver Grove Heights; MN; Minneapolis-St. Paul-Bloomington; Dakota County
52951,city,Lewiston; ID; Nez Perce County
47555,city,Sand Springs; OK; Tulsa; Tulsa County
9602,city,Leander; TX; Austin-Round Rock; Williamson County
41579,city,Watertown; MA; Boston-Cambridge-Newton; Middlesex County
22337,city,Marysville; OH; Columbus; Union County
396858,city,Paine Field-Lake Stickney; WA; Seattle-Tacoma-Bellevue; Snohomish County
20425,city,Severn; MD; Baltimore-Columbia-Towson; Anne Arundel County
396832,city,Greater Carrollwood; FL; Tampa-St. Petersburg-Clearwater; Hillsborough County
17686,city,Dana Point; CA; Los Angeles-Long Beach-Anaheim; Orange County
33639,city,Rexburg; ID; Madison County
47677,city,Shingle Springs; CA; Sacramento--Roseville--Arden-Arcade; El Dorado County
20172,city,Ridgecrest; CA; Bakersfield; Kern County
46194,city,Leawood; KS; Kansas City; Johnson County
37836,city,Chatsworth; GA; Dalton; Murray County
124550,city,Golden Glades; FL; Miami-Fort Lauderdale-West Palm Beach; Miami-Dade County
33836,city,San Dimas; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
41184,city,Tarpon Springs; FL; Tampa-St. Petersburg-Clearwater; Pinellas County
53924,city,Pleasant Grove; UT; Provo-Orem; Utah County
8332,city,Albertville; AL; Marshall County
24464,city,Eagle; ID; Boise City; Ada County
49496,city,Ravenna; OH; Akron; Portage County
31537,city,Farmingdale; NY; New York-Newark-Jersey City; Nassau County
43697,city,Fair Lawn; NJ; New York-Newark-Jersey City; Bergen County
41014,city,Spotsylvania; VA; Washington-Arlington-Alexandria; Spotsylvania County
47771,city,South Portland; ME; Portland-South Portland; Cumberland County
395669,city,Derry; NH; Boston-Cambridge-Newton; Rockingham County
11278,city,El Mirage; AZ; Phoenix-Mesa-Scottsdale; Maricopa County
19716,city,Oakdale; CA; Modesto; Stanislaus County
38095,city,Crystal; MN; Minneapolis-St. Paul-Bloomington; Hennepin County
39635,city,Marion; OH; Marion County
24568,city,Elk Grove Village; IL; Chicago-Naperville-Elgin; Cook County
57277,city,Reedley; CA; Fresno; Fresno County
12817,city,Montrose; CO; Montrose County
46178,city,Lawndale; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
39511,city,Los Altos; CA; San Jose-Sunnyvale-Santa Clara; Santa Clara County
13398,city,Princeton; WV; Bluefield; Mercer County
4439,city,Dunedin; FL; Tampa-St. Petersburg-Clearwater; Pinellas County
19005,city,Lexington; MA; Boston-Cambridge-Newton; Middlesex County
55028,city,Wapakoneta; OH; Auglaize County
21186,city,Webster Groves; MO; St. Louis; Saint Louis County
37737,city,Canton; MA; Boston-Cambridge-Newton; Norfolk County
45251,city,Fayetteville; GA; Atlanta-Sandy Springs-Roswell; Fayette County
399216,city,Midland; MI; Midland County
27949,city,Wildwood; FL; The Villages; Sumter County
40036,city,Norristown; PA; Philadelphia-Camden-Wilmington; Montgomery County
18227,city,Gainesville; VA; Washington-Arlington-Alexandria; Prince William County
47502,city,Sahuarita; AZ; Tucson; Pima County
46509,city,Merrick; NY; New York-Newark-Jersey City; Nassau County
17527,city,Collinsville; IL; St. Louis; Madison County
36921,city,Franklin; MA; Boston-Cambridge-Newton; Norfolk County
14825,city,Cottonwood Heights; UT; Salt Lake City; Salt Lake County
4621,city,Eustis; FL; Orlando-Kissimmee-Sanford; Lake County
7668,city,Van Buren; AR; Fort Smith; Crawford County
13578,city,Rome; NY; Utica-Rome; Oneida County
11246,city,Eastpointe; MI; Detroit-Warren-Dearborn; Macomb County
3629,city,Belvidere; IL; Rockford; Boone County
3528,city,Bangor; ME; Penobscot County
52160,city,Gallup; NM; McKinley County
32440,city,Lauderdale Lakes; FL; Miami-Fort Lauderdale-West Palm Beach; Broward County
37663,city,Burlington Township; NJ; Philadelphia-Camden-Wilmington; Burlington County
25261,city,Irmo; SC; Columbia; Richland County
8653,city,Farmers Branch; TX; Dallas-Fort Worth-Arlington; Dallas County
13034,city,North Ridgeville; OH; Cleveland-Elyria; Lorain County
55145,city,Westlake; OH; Cleveland-Elyria; Cuyahoga County
55107,city,West Fargo; ND; Fargo; Cass County
30331,city,Baldwin; NY; New York-Newark-Jersey City; Nassau County
40069,city,North Providence; RI; Providence-Warwick; Providence County
12614,city,Matthews; NC; Charlotte-Concord-Gastonia; Mecklenburg County
40446,city,Prior Lake; MN; Minneapolis-St. Paul-Bloomington; Scott County
55428,city,Chaska; MN; Minneapolis-St. Paul-Bloomington; Carver County
397752,city,West Bend; WI; Milwaukee-Waukesha-West Allis; Washington County
118914,city,Westmont; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
11011,city,Culpeper; VA; Washington-Arlington-Alexandria; Culpeper County
26082,city,Neptune Township; NJ; New York-Newark-Jersey City; Monmouth County
48099,city,University Place; WA; Seattle-Tacoma-Bellevue; Pierce County
397683,city,Upper Providence Township; PA; Philadelphia-Camden-Wilmington; Montgomery County
18881,city,La Porte; TX; Houston-The Woodlands-Sugar Land; Harris County
26434,city,Peachtree City; GA; Atlanta-Sandy Springs-Roswell; Fayette County
44429,city,Canton; MS; Jackson; Madison County
33874,city,Saratoga; CA; San Jose-Sunnyvale-Santa Clara; Santa Clara County
26438,city,Pearl; MS; Jackson; Rankin County
10132,city,Andover; MN; Minneapolis-St. Paul-Bloomington; Anoka County
56956,city,Hope Mills; NC; Fayetteville; Cumberland County
9768,city,Marshalltown; IA; Marshall County
46803,city,North Olmsted; OH; Cleveland-Elyria; Cuyahoga County
47440,city,Rolla; MO; Phelps County
10835,city,Town Of Clarence; NY; Buffalo-Cheektowaga-Niagara Falls; Erie County
53581,city,Niles; IL; Chicago-Naperville-Elgin; Cook County
54364,city,Sedalia; MO; Pettis County
44411,city,Camas; WA; Portland-Vancouver-Hillsboro; Clark County
16269,city,Waynesboro; VA; Staunton-Waynesboro; Waynesboro City
50635,city,Aberdeen; SD; Brown County
16917,city,Bay City; TX; Matagorda County
16750,city,Alvin; TX; Houston-The Woodlands-Sugar Land; Brazoria County
14111,city,Temple City; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
22489,city,Midvale; UT; Salt Lake City; Salt Lake County
7518,city,Ukiah; CA; Mendocino County
35891,city,Naugatuck; CT; New Haven-Milford; New Haven County
52735,city,Keizer; OR; Salem; Marion County
396536,city,Security-Widefield; CO; Colorado Springs; El Paso County
21536,city,Channelview; TX; Houston-The Woodlands-Sugar Land; Harris County
43775,city,Willingboro Township; NJ; Philadelphia-Camden-Wilmington; Burlington County
24877,city,Glendale Heights; IL; Chicago-Naperville-Elgin; DuPage County
29105,city,Mebane; NC; Burlington; Alamance County
42213,city,Garfield; NJ; New York-Newark-Jersey City; Bergen County
26310,city,Orangevale; CA; Sacramento--Roseville--Arden-Arcade; Sacramento County
14382,city,Vestavia Hills; AL; Birmingham-Hoover; Jefferson County
24809,city,Frontier; ND; Fargo; Cass County
126604,city,West Little River; FL; Miami-Fort Lauderdale-West Palm Beach; Miami-Dade County
17235,city,Burlingame; CA; San Francisco-Oakland-Hayward; San Mateo County
57124,city,Coram; NY; New York-Newark-Jersey City; Suffolk County
5082,city,Hartsville; SC; Florence; Darlington County
26200,city,North Tonawanda; NY; Buffalo-Cheektowaga-Niagara Falls; Niagara County
10721,city,Carpentersville; IL; Chicago-Naperville-Elgin; Kane County
27011,city,Seaside; CA; Salinas; Monterey County
31264,city,Dracut; MA; Boston-Cambridge-Newton; Middlesex County
36557,city,Westfield; IN; Indianapolis-Carmel-Anderson; Hamilton County
37609,city,Brooklyn Center; MN; Minneapolis-St. Paul-Bloomington; Hennepin County
21281,city,White Lake; MI; Detroit-Warren-Dearborn; Oakland County
35860,city,Muscatine; IA; Muscatine County
38225,city,Dover; NH; Boston-Cambridge-Newton; Strafford County
39923,city,Murray; KY; Calloway County
22400,city,Newington; CT; Hartford-West Hartford-East Hartford; Hartford County
7116,city,Socorro; TX; El Paso; El Paso County
397326,city,Menasha; WI; Oshkosh-Neenah; Winnebago County
51410,city,Cibolo; TX; San Antonio-New Braunfels; Guadalupe County
34254,city,Terrell; TX; Dallas-Fort Worth-Arlington; Kaufman County
32963,city,Moss Point; MS; Gulfport-Biloxi-Pascagoula; Jackson County
29215,city,Porter; TX; Houston-The Woodlands-Sugar Land; Montgomery County
4815,city,Freeport; IL; Stephenson County
43815,city,Abingdon; MD; Baltimore-Columbia-Towson; Harford County
55253,city,Woodridge; IL; Chicago-Naperville-Elgin; DuPage County
240237,city,Millcreek; UT; Salt Lake City; Salt Lake County
4560,city,Ellensburg; WA; Kittitas County
5317,city,Jamestown; NY; Jamestown-Dunkirk-Fredonia; Chautauqua County
27896,city,Westfield; NJ; New York-Newark-Jersey City; Union County
32538,city,Live Oak; FL; Suwannee County
50967,city,Benton; AR; Little Rock-North Little Rock-Conway; Saline County
21128,city,Wailuku; HI; Kahului-Wailuku-Lahaina; Maui County
34613,city,Wadsworth; OH; Cleveland-Elyria; Medina County
396727,city,Greater Upper Marlboro; MD; Washington-Arlington-Alexandria; Prince Georges County
29459,city,Tewksbury; MA; Boston-Cambridge-Newton; Middlesex County
19933,city,Piedmont; SC; Greenville-Anderson-Mauldin; Greenville County
12568,city,Marion; NC; McDowell County
46076,city,Kyle; TX; Austin-Round Rock; Hays County
55683,city,Fremont; OH; Sandusky County
55487,city,Chicago Heights; IL; Chicago-Naperville-Elgin; Cook County
13549,city,Rochester; NH; Boston-Cambridge-Newton; Strafford County
10115,city,American Fork; UT; Provo-Orem; Utah County
33935,city,Selma; CA; Fresno; Fresno County
397855,city,Mount Pleasant; WI; Racine; Racine County
31695,city,Garden City; NY; New York-Newark-Jersey City; Nassau County
39297,city,La Grange; KY; Louisville/Jefferson County; Oldham County
272603,city,La Porte; IN; Michigan City-La Porte; La Porte County
11685,city,Grass Valley; CA; Truckee-Grass Valley; Nevada County
36906,city,Palmer; AK; Anchorage; Matanuska Susitna Borough
17469,city,Clemmons; NC; Winston-Salem; Forsyth County
14527,city,Weslaco; TX; McAllen-Edinburg-Mission; Hidalgo County
43646,city,Indian Trail; NC; Charlotte-Concord-Gastonia; Union County
8878,city,Ozark; MO; Springfield; Christian County
399185,city,Town of Watertown; NY; Watertown-Fort Drum; Jefferson County
26241,city,Oak Park; MI; Detroit-Warren-Dearborn; Oakland County
26343,city,Ottumwa; IA; Wapello County
45976,city,Junction City; KS; Geary County
47783,city,Southlake; TX; Dallas-Fort Worth-Arlington; Tarrant County
5624,city,Liberty; MO; Kansas City; Clay County
33960,city,Shawnee; OK; Pottawatomie County
4167,city,College Park; MD; Washington-Arlington-Alexandria; Prince Georges County
4818,city,Fremont; NE; Dodge County
10581,city,Brownstown; MI; Detroit-Warren-Dearborn; Wayne County
24926,city,Granger; IN; South Bend-Mishawaka; Saint Joseph County
13556,city,Rock Springs; WY; Sweetwater County
26158,city,Nixa; MO; Springfield; Christian County
47550,city,San Lorenzo; CA; San Francisco-Oakland-Hayward; Alameda County
19342,city,Michigan City; IN; Michigan City-La Porte; La Porte County
38060,city,Cranberry Township; PA; Pittsburgh; Butler County
